0,2.7087666988372803
0,2.6485610008239746
0,4.31718635559082
0,2.4067156314849854
1,2.8343629837036133
2,1.9580620527267456
3,9.143817901611328
4,2.975186347961426
5,3.174701690673828
6,3.188767433166504
7,3.23669695854187
8,3.195672035217285
9,3.204213857650757
10,3.1924290657043457
11,3.194443702697754
12,3.198000431060791
13,3.2032968997955322
14,3.197152853012085
15,3.1973817348480225
16,3.1985089778900146
17,3.206137180328369
18,3.198730230331421
19,3.198296070098877
20,3.1919302940368652
21,3.2063653469085693
22,3.1993324756622314
23,3.1983087062835693
24,3.2010586261749268
25,3.202141761779785
26,3.1996073722839355
27,3.1921114921569824
28,3.200453042984009
29,3.1953206062316895
30,3.198176383972168
31,3.201687812805176
32,3.1991126537323
33,3.200986623764038
34,3.1973960399627686
35,3.1955201625823975
36,3.1978514194488525
37,3.200079917907715
38,3.199476957321167
39,3.1979739665985107
40,3.1954843997955322
41,3.199352979660034
42,3.194139242172241
43,3.21936297416687
44,3.198653221130371
45,3.1953957080841064
46,3.2056198120117188
47,3.1933951377868652
48,3.2070610523223877
49,3.2080678939819336
50,3.205737352371216
51,3.2056684494018555
52,3.193964958190918
53,3.1975996494293213
54,3.2006168365478516
55,3.1991071701049805
56,3.199162483215332
57,3.198809862136841
58,3.2005629539489746
59,3.1966426372528076
60,3.20025897026062
61,3.1971499919891357
62,3.198415756225586
63,3.1982452869415283
64,3.195406198501587
65,3.1971826553344727
66,3.1998274326324463
67,3.192657709121704
68,3.19081974029541
69,3.197136163711548
70,3.1965723037719727
71,3.1824212074279785
72,3.1700146198272705
73,3.175971269607544
74,3.2061188220977783
75,3.184722423553467
76,3.224785089492798
77,3.1565487384796143
78,3.1963839530944824
79,3.1588072776794434
80,3.174251079559326
81,3.18397855758667
82,3.1918346881866455
83,3.162187099456787
84,3.126570701599121
85,2.979684352874756
86,3.2383508682250977
87,3.0753140449523926
88,3.039365291595459
89,3.4540951251983643
90,3.042327404022217
91,3.067080497741699
92,3.21394944190979
93,3.090400218963623
94,3.0240321159362793
95,2.8985636234283447
96,3.72297739982605
97,2.764768600463867
98,3.135622978210449
99,2.970238447189331
100,3.230363130569458
101,3.208132743835449
102,3.200946092605591
103,3.1956639289855957
104,3.204674005508423
105,3.2026901245117188
106,3.215594530105591
107,3.1800553798675537
108,3.1999175548553467
109,3.2058305740356445
110,3.2329909801483154
111,3.200265645980835
112,3.192786455154419
113,3.202165365219116
114,3.199777364730835
115,3.198383092880249
116,3.197500467300415
117,3.199479579925537
118,3.2090466022491455
119,3.200716495513916
120,3.2001235485076904
121,3.200474500656128
122,3.2000911235809326
123,3.1999809741973877
124,3.1998672485351562
125,3.200455904006958
126,3.2004549503326416
127,3.2001562118530273
128,3.2000293731689453
129,3.199826717376709
130,3.1997601985931396
131,3.200042486190796
132,3.1993210315704346
133,3.1998772621154785
134,3.1998379230499268
135,3.199016809463501
136,3.2000632286071777
137,3.1995739936828613
138,3.200059413909912
139,3.1995341777801514
140,3.2001941204071045
141,3.200160503387451
142,3.2002992630004883
143,3.20072603225708
144,3.199338674545288
145,3.2005622386932373
146,3.1998844146728516
147,3.2000575065612793
148,3.200582981109619
149,3.1982038021087646
150,3.199902296066284
151,3.1989521980285645
152,3.1994407176971436
153,3.1984362602233887
154,3.1992146968841553
155,3.19917368888855
156,3.199430465698242
157,3.2016077041625977
158,3.2019107341766357
159,3.2011141777038574
160,3.1996703147888184
161,3.196544647216797
162,3.1991565227508545
163,3.200507640838623
164,3.201448440551758
165,3.1980037689208984
166,3.201810836791992
167,3.201563596725464
168,3.2007110118865967
169,3.1990878582000732
170,3.1948795318603516
171,3.2000579833984375
172,3.198057174682617
173,3.1971383094787598
174,3.1981616020202637
175,3.1937193870544434
176,3.1924896240234375
177,3.1928155422210693
178,3.1921424865722656
179,3.1970834732055664
180,3.1968531608581543
181,3.194020986557007
182,3.1916377544403076
183,3.191270589828491
184,3.2028841972351074
185,3.192511796951294
186,3.207122325897217
187,3.2204315662384033
188,3.1847712993621826
189,3.184964656829834
190,3.19754958152771
191,3.1750168800354004
192,3.1776280403137207
193,3.196383237838745
194,3.19865345954895
195,3.194913625717163
196,3.2148280143737793
197,3.185464382171631
198,3.204291820526123
199,3.0289862155914307
200,3.199537992477417
201,3.2109296321868896
202,3.1803112030029297
203,3.130824089050293
204,3.0218608379364014
205,3.5317325592041016
206,3.3256757259368896
207,3.1787755489349365
208,3.220872163772583
209,3.18424916267395
210,3.1835272312164307
211,3.1879541873931885
212,3.1894593238830566
213,3.211129665374756
214,3.209737777709961
215,3.210845947265625
216,3.1908414363861084
217,3.1968233585357666
218,3.1935224533081055
219,3.197030544281006
220,3.208279848098755
221,3.2086503505706787
222,3.197833776473999
223,3.186898946762085
224,3.2038726806640625
225,3.191683769226074
226,3.1984927654266357
227,3.192807674407959
228,3.211369514465332
229,3.178581953048706
230,3.2106902599334717
231,3.191592216491699
232,3.1803033351898193
233,3.1776609420776367
234,3.254953384399414
235,3.1832895278930664
236,3.2086703777313232
237,3.141883134841919
238,3.2011969089508057
239,3.1985292434692383
240,3.1820526123046875
241,3.2466187477111816
242,3.192034959793091
243,3.1832611560821533
244,3.171170711517334
245,3.217857599258423
246,3.1754963397979736
247,3.1620190143585205
248,3.11553955078125
249,3.3292860984802246
250,3.238025665283203
251,3.1041455268859863
252,3.1544346809387207
253,3.049146890640259
254,3.113314151763916
255,3.1894118785858154
256,3.5292816162109375
257,3.257977247238159
258,2.906639814376831
259,3.42008113861084
260,3.1900782585144043
261,3.0570831298828125
262,2.2328968048095703
263,3.949869394302368
264,3.306033134460449
265,3.53170108795166
266,3.2508304119110107
267,3.139972686767578
268,3.198258399963379
269,3.198667287826538
270,3.1004526615142822
271,3.2575936317443848
272,3.1873316764831543
273,3.2188565731048584
274,3.200307846069336
275,3.202516794204712
276,3.2126874923706055
277,3.19832181930542
278,3.194615602493286
279,3.1870718002319336
280,3.2096903324127197
281,3.201585292816162
282,3.2056612968444824
283,3.205397605895996
284,3.200160264968872
285,3.2024030685424805
286,3.202712059020996
287,3.205317974090576
288,3.2018208503723145
289,3.2056617736816406
290,3.1993937492370605
291,3.196688652038574
292,3.1979105472564697
293,3.199347734451294
294,3.20278000831604
295,3.2001290321350098
296,3.1987829208374023
297,3.1992745399475098
298,3.2008893489837646
299,3.200042247772217
300,3.2004072666168213
301,3.2015998363494873
302,3.2010748386383057
303,3.2011380195617676
304,3.2007715702056885
305,3.20100998878479
306,3.201974630355835
307,3.1986143589019775
308,3.199802875518799
309,3.2022221088409424
310,3.2013113498687744
311,3.200983762741089
312,3.1988561153411865
313,3.2019639015197754
314,3.195371627807617
315,3.199117422103882
316,3.201183795928955
317,3.197826623916626
318,3.200525999069214
319,3.198972225189209
320,3.1996238231658936
17800,1.9804918766021729
17801,2.124718189239502
17802,3.425090789794922
17803,2.5027050971984863
